record_id,td_sim_0,td_sim_1,record_atd
25998,361.0,,361.0
26000,,259.0,259.0
26042,2249.0,,2249.0
26044,,2433.0,2433.0
26097,478.0,,478.0
26099,,335.0,335.0
26197,13614.0,,13614.0
26199,,14370.0,14370.0
26219,673.0,,673.0
26221,,37.0,37.0
26269,2904.0,,2904.0
26271,,2870.0,2870.0
26302,5843.0,,5843.0
26304,,5673.0,5673.0
26375,36315.0,,36315.0
26377,,36099.0,36099.0
26421,206.0,,206.0
26423,,84.0,84.0
26446,5422.0,,5422.0
26448,,5258.0,5258.0
26493,13236.0,,13236.0
26495,,13219.0,13219.0
26504,883.0,,883.0
26506,156.0,759.0,457.5
26508,,239.0,239.0
26515,308.0,,308.0
26517,,188.0,188.0
26554,310.0,,310.0
26556,,353.0,353.0
26694,672.0,,672.0
26696,,545.0,545.0
26781,17098.0,,17098.0
26783,,16250.0,16250.0
26954,9298.0,,9298.0
26956,,9648.0,9648.0
26973,250.0,,250.0
26975,,145.0,145.0
27186,10267.0,,10267.0
27188,,9978.0,9978.0
27192,492.0,,492.0
27194,,344.0,344.0
27308,309.0,,309.0
27310,,243.0,243.0
27378,1642.0,,1642.0
27380,,1613.0,1613.0
27476,20036.0,,20036.0
27478,,20007.0,20007.0
27489,1900.0,,1900.0
27491,,1961.0,1961.0
27560,3308.0,,3308.0
27562,,2816.0,2816.0
27574,1035.0,,1035.0
27576,,751.0,751.0
27613,6221.0,,6221.0
27615,,5246.0,5246.0
27627,5126.0,,5126.0
27629,,5271.0,5271.0
27661,328.0,,328.0
27663,,212.0,212.0
27702,223.0,,223.0
27704,,102.0,102.0
27721,1073.0,,1073.0
27723,,871.0,871.0
27836,199.0,,199.0
27838,,78.0,78.0
28056,4785.0,,4785.0
28057,3888.0,,3888.0
28058,,4812.0,4812.0
28059,,3579.0,3579.0
28131,6840.0,,6840.0
28133,,8206.0,8206.0
28171,628.0,,628.0
28173,,16.0,16.0
28307,4447.0,,4447.0
28309,,4597.0,4597.0
28348,1029.0,,1029.0
28350,,832.0,832.0
28436,839.0,,839.0
28438,,721.0,721.0
28446,11177.0,,11177.0
28448,,10780.0,10780.0
28485,1530.0,,1530.0
28487,,1186.0,1186.0
28777,2389.0,,2389.0
28779,,2289.0,2289.0
28782,355.0,,355.0
28784,,6.0,6.0
