record_id,td_sim_0,td_sim_1,record_atd
18176,,25505.0,25505.0
18202,1832.0,,1832.0
18204,,1846.0,1846.0
18228,6763.0,,6763.0
18230,,6646.0,6646.0
18276,1283.0,,1283.0
18278,,1327.0,1327.0
18290,228.0,,228.0
18292,,38.0,38.0
18311,702.0,,702.0
18313,,492.0,492.0
18387,1650.0,,1650.0
18389,,1576.0,1576.0
18508,5171.0,,5171.0
18510,,4748.0,4748.0
18512,3315.0,,3315.0
18514,,3030.0,3030.0
18691,851.0,,851.0
18693,,648.0,648.0
18707,6430.0,,6430.0
18709,,6950.0,6950.0
18737,154.0,,154.0
18739,,146.0,146.0
18772,425.0,,425.0
18774,,320.0,320.0
18836,1439.0,,1439.0
18838,,1466.0,1466.0
18860,6371.0,,6371.0
18862,,6332.0,6332.0
18865,2386.0,,2386.0
18867,,1553.0,1553.0
18879,6357.0,,6357.0
18881,,6363.0,6363.0
18939,727.0,,727.0
18941,,580.0,580.0
18950,1582.0,,1582.0
18952,,1143.0,1143.0
18963,530.0,,530.0
18965,,417.0,417.0
18993,16038.0,,16038.0
18995,,15955.0,15955.0
19008,2093.0,,2093.0
19010,,1347.0,1347.0
19026,191.0,,191.0
19028,,46.0,46.0
19077,6610.0,,6610.0
19079,,6327.0,6327.0
19168,2580.0,,2580.0
19170,,2346.0,2346.0
19174,2780.0,,2780.0
19176,,2842.0,2842.0
19353,3403.0,,3403.0
19355,,3127.0,3127.0
19361,679.0,,679.0
19363,,525.0,525.0
19408,24235.0,,24235.0
19410,,23650.0,23650.0
19532,165.0,,165.0
19534,,244.0,244.0
19600,2941.0,,2941.0
19602,,2948.0,2948.0
19635,1338.0,,1338.0
19637,,1446.0,1446.0
19737,4081.0,,4081.0
19739,,4285.0,4285.0
19785,2165.0,,2165.0
19787,,1983.0,1983.0
19983,551.0,,551.0
19985,,384.0,384.0
20095,24664.0,,24664.0
20097,,24157.0,24157.0
20109,894.0,,894.0
20111,,796.0,796.0
20173,10446.0,,10446.0
20175,,10834.0,10834.0
20205,1324.0,,1324.0
20207,,1212.0,1212.0
20215,1542.0,,1542.0
20217,,1362.0,1362.0
20225,5002.0,,5002.0
20227,,4869.0,4869.0
20399,235.0,,235.0
20401,,19.0,19.0
20438,4566.0,,4566.0
20440,,3918.0,3918.0
20466,4287.0,,4287.0
20468,,4122.0,4122.0
20480,1916.0,,1916.0
20482,,1859.0,1859.0
20499,6659.0,,6659.0
20501,,6669.0,6669.0
20593,431.0,,431.0
20595,,360.0,360.0
20612,333.0,,333.0
20614,,197.0,197.0
20619,646.0,,646.0
20621,,513.0,513.0
20677,7763.0,,7763.0
20679,,7549.0,7549.0
20699,2169.0,,2169.0
20701,,1726.0,1726.0
20779,3101.0,,3101.0
20781,,3026.0,3026.0
20783,2466.0,,2466.0
20785,,2178.0,2178.0
20787,6496.0,,6496.0
20789,,5531.0,5531.0
20836,3251.0,,3251.0
20838,,2829.0,2829.0
21049,1301.0,,1301.0
21051,,1130.0,1130.0
21227,4261.0,,4261.0
21229,,4116.0,4116.0
21230,13761.0,,13761.0
21232,,13606.0,13606.0
21310,1628.0,,1628.0
21312,,1549.0,1549.0
21415,12677.0,,12677.0
21417,,12720.0,12720.0
21497,192.0,,192.0
21499,,51.0,51.0
21558,2645.0,,2645.0
21560,,2328.0,2328.0
21632,654.0,,654.0
21633,197.0,,197.0
21634,,498.0,498.0
21635,,55.0,55.0
21682,1889.0,,1889.0
21684,,2507.0,2507.0
21693,1200.0,,1200.0
21695,,967.0,967.0
21735,6537.0,,6537.0
21737,,6440.0,6440.0
21770,143.0,,143.0
21772,,177.0,177.0
21931,772.0,,772.0
21933,4489.0,727.0,2608.0
21935,,4298.0,4298.0
22234,1151.0,,1151.0
22236,,1124.0,1124.0
22254,359.0,,359.0
22256,,241.0,241.0
22288,11496.0,,11496.0
22290,,12230.0,12230.0
22434,28747.0,,28747.0
22436,,28793.0,28793.0
22459,7655.0,,7655.0
22461,,8487.0,8487.0
22474,332.0,,332.0
22476,,180.0,180.0
22479,668.0,,668.0
22481,,584.0,584.0
22584,10332.0,,10332.0
22586,,9262.0,9262.0
22612,7429.0,,7429.0
22614,,7237.0,7237.0
22722,2393.0,,2393.0
22724,,1496.0,1496.0
22730,428.0,,428.0
22732,,330.0,330.0
22802,9448.0,,9448.0
22804,,8588.0,8588.0
22928,220.0,,220.0
22930,,69.0,69.0
23138,1730.0,,1730.0
